Date	Date in text	species_name	density
2018/5/7	2018-05-07	DIACYCLOPS THOMASI	74272
2018/5/7	2018-05-07	MESOCYCLOPS EDAX	39612
2018/5/7	2018-05-07	TROPOCYCLOPS	81346
2018/5/7	2018-05-07	DIAPTOMID	50930
2018/5/7	2018-05-07	DAPHNIA MENDOTAE	2594
2018/5/7	2018-05-07	DAPHNIA PULICARIA	236
2018/5/14	2018-05-14	COPEPOD NAUPLII	62247
2018/5/14	2018-05-14	COPEPODITES	34660
2018/5/14	2018-05-14	ACANTHOCYCLOPS	254648
2018/5/14	2018-05-14	DIACYCLOPS THOMASI	106811
2018/5/14	2018-05-14	MESOCYCLOPS EDAX	9196
2018/5/14	2018-05-14	TROPOCYCLOPS	4244
2018/5/14	2018-05-14	DIAPTOMID	38197
2018/5/14	2018-05-14	DAPHNIA MENDOTAE	3537
2018/5/14	2018-05-14	DAPHNIA PULICARIA	236
2018/5/29	2018-05-29	COPEPOD NAUPLII	171180
2018/5/29	2018-05-29	COPEPODITES	8488
2018/5/29	2018-05-29	ACANTHOCYCLOPS	387631
2018/5/29	2018-05-29	DIACYCLOPS THOMASI	67906
2018/5/29	2018-05-29	MESOCYCLOPS EDAX	22635
2018/5/29	2018-05-29	DIAPTOMID	267380
2018/5/29	2018-05-29	DAPHNIA MENDOTAE	64605
2018/5/29	2018-05-29	DAPHNIA RETROCURVA	472
2018/5/29	2018-05-29	SINOBOSMINA FRYEI	472
2018/6/11	2018-06-11	COPEPOD NAUPLII	103981
2018/6/11	2018-06-11	COPEPODITES	4951
2018/6/11	2018-06-11	ACANTHOCYCLOPS	108225
2018/6/11	2018-06-11	DIACYCLOPS THOMASI	84883
2018/6/11	2018-06-11	MESOCYCLOPS EDAX	18391
2018/6/11	2018-06-11	TROPOCYCLOPS	4244
2018/6/11	2018-06-11	DIAPTOMID	125909
2018/6/11	2018-06-11	DAPHNIA MENDOTAE	41498
2018/6/11	2018-06-11	DAPHNIA PARVULA	236
2018/6/11	2018-06-11	DAPHNIA RETROCURVA	707
2018/6/11	2018-06-11	DAPHNIA PULICARIA	707
2018/6/25	2018-06-25	COPEPOD NAUPLII	352263
2018/6/25	2018-06-25	COPEPODITES	31124
2018/6/25	2018-06-25	DIACYCLOPS THOMASI	65077
2018/6/25	2018-06-25	MESOCYCLOPS EDAX	7074
2018/6/25	2018-06-25	TROPOCYCLOPS	707
2018/6/25	2018-06-25	DIAPTOMID	52344
2018/6/25	2018-06-25	DAPHNIA MENDOTAE	26880
2018/6/25	2018-06-25	DAPHNIA PARVULA	472
2018/6/25	2018-06-25	DAPHNIA PULICARIA	5659
2018/6/25	2018-06-25	DIAPHANOSOMA BIRGEI	943
2018/6/25	2018-06-25	BYTHOTREPHES LONGIMANUS	1019
2018/6/25	2018-06-25	CHAOBORUS	7781
2018/7/9	2018-07-09	COPEPOD NAUPLII	118128
2018/7/9	2018-07-09	COPEPODITES	12025
2018/7/9	2018-07-09	ACANTHOCYCLOPS	707
2018/7/9	2018-07-09	DIACYCLOPS THOMASI	1415
2018/7/9	2018-07-09	MESOCYCLOPS EDAX	12025
2018/7/9	2018-07-09	TROPOCYCLOPS	2122
2018/7/9	2018-07-09	DIAPTOMID	196645
2018/7/9	2018-07-09	DAPHNIA MENDOTAE	5659
2018/7/9	2018-07-09	DAPHNIA RETROCURVA	472
2018/7/9	2018-07-09	DAPHNIA PULICARIA	1415
2018/7/9	2018-07-09	BYTHOTREPHES LONGIMANUS	156
2018/7/9	2018-07-09	CHAOBORUS	2122
2018/7/23	2018-07-23	COPEPOD NAUPLII	116006
2018/7/23	2018-07-23	COPEPODITES	20513
2018/7/23	2018-07-23	MESOCYCLOPS EDAX	18391
2018/7/23	2018-07-23	TROPOCYCLOPS	9196
2018/7/23	2018-07-23	DIAPTOMID	190279
2018/7/23	2018-07-23	DAPHNIA MENDOTAE	6602
2018/7/23	2018-07-23	DAPHNIA PULICARIA	1415
2018/7/23	2018-07-23	SINOBOSMINA FRYEI	472
2018/7/23	2018-07-23	CHAOBORUS	3537
2018/8/6	2018-08-06	COPEPOD NAUPLII	24050
2018/8/6	2018-08-06	COPEPODITES	3537
2018/8/6	2018-08-06	MESOCYCLOPS EDAX	4244
2018/8/6	2018-08-06	DIAPTOMID	32538
2018/8/6	2018-08-06	DAPHNIA MENDOTAE	1415
2018/8/6	2018-08-06	DAPHNIA RETROCURVA	236
2018/8/6	2018-08-06	CHAOBORUS	707
2018/8/22	2018-08-22	COPEPOD NAUPLII	38197
2018/8/22	2018-08-22	COPEPODITES	4951
2018/8/22	2018-08-22	MESOCYCLOPS EDAX	8488
2018/8/22	2018-08-22	DIAPTOMID	45271
2018/8/22	2018-08-22	DAPHNIA MENDOTAE	472
2018/8/22	2018-08-22	CHAOBORUS	3537
2018/9/4	2018-09-04	COPEPOD NAUPLII	24757
2018/9/4	2018-09-04	COPEPODITES	4951
2018/9/4	2018-09-04	DIACYCLOPS THOMASI	707
2018/9/4	2018-09-04	MESOCYCLOPS EDAX	8488
2018/9/4	2018-09-04	DIAPTOMID	32538
2018/9/4	2018-09-04	DAPHNIA MENDOTAE	14854
2018/9/4	2018-09-04	DAPHNIA RETROCURVA	707
2018/9/4	2018-09-04	CHAOBORUS	4951
2018/9/19	2018-09-19	COPEPOD NAUPLII	2829
2018/9/19	2018-09-19	COPEPODITES	1415
2018/9/19	2018-09-19	DIACYCLOPS THOMASI	4244
2018/9/19	2018-09-19	MESOCYCLOPS EDAX	4244
2018/9/19	2018-09-19	DIAPTOMID	12732
2018/9/19	2018-09-19	DAPHNIA MENDOTAE	41734
2018/9/19	2018-09-19	DAPHNIA RETROCURVA	4008
2018/9/19	2018-09-19	DAPHNIA PULICARIA	707
2018/9/19	2018-09-19	DIAPHANOSOMA BIRGEI	707
2018/9/19	2018-09-19	LEPTODORA KINDTI	14
2018/9/19	2018-09-19	SINOBOSMINA FRYEI	236
2018/9/19	2018-09-19	BYTHOTREPHES LONGIMANUS	42
2018/9/19	2018-09-19	CHAOBORUS	4951
2018/10/2	2018-10-02	ACANTHOCYCLOPS	2122
2018/10/2	2018-10-02	MESOCYCLOPS EDAX	4244
2018/10/2	2018-10-02	TROPOCYCLOPS	707
2018/10/2	2018-10-02	DIAPTOMID	24050
2018/10/2	2018-10-02	DAPHNIA MENDOTAE	1886
2018/10/18	2018-10-18	COPEPOD NAUPLII	6366
2018/10/18	2018-10-18	ACANTHOCYCLOPS	14147
2018/10/18	2018-10-18	DIACYCLOPS THOMASI	4244
2018/10/18	2018-10-18	MESOCYCLOPS EDAX	2829
2018/10/18	2018-10-18	DIAPTOMID	45271
2018/10/18	2018-10-18	DAPHNIA MENDOTAE	3065
2018/10/18	2018-10-18	BYTHOTREPHES LONGIMANUS	226
2018/10/29	2018-10-29	COPEPOD NAUPLII	15562
2018/10/29	2018-10-29	ACANTHOCYCLOPS	14854
2018/10/29	2018-10-29	DIACYCLOPS THOMASI	19806
2018/10/29	2018-10-29	MESOCYCLOPS EDAX	707
2018/10/29	2018-10-29	DIAPTOMID	32538
2018/10/29	2018-10-29	DAPHNIA MENDOTAE	3537
2018/10/29	2018-10-29	DAPHNIA RETROCURVA	707
2018/10/29	2018-10-29	DAPHNIA PULICARIA	236
2018/10/29	2018-10-29	DIAPHANOSOMA BIRGEI	236
2018/10/29	2018-10-29	BYTHOTREPHES LONGIMANUS	57
2018/11/14	2018-11-14	COPEPOD NAUPLII	10610
2018/11/14	2018-11-14	COPEPODITES	707
2018/11/14	2018-11-14	ACANTHOCYCLOPS	31831
2018/11/14	2018-11-14	DIACYCLOPS THOMASI	19099
2018/11/14	2018-11-14	MESOCYCLOPS EDAX	707
2018/11/14	2018-11-14	DIAPTOMID	59418
2018/11/14	2018-11-14	DAPHNIA MENDOTAE	6602
2018/11/14	2018-11-14	SINOBOSMINA FRYEI	236
2018/11/14	2018-11-14	BYTHOTREPHES LONGIMANUS	226
